internalTaxonId,scientificName,name,language,main
22695991,Morphnus guianensis,Aguila Monera,Spanish; Castilian,false
22695991,Morphnus guianensis,Arpía Menor,Spanish; Castilian,false
22695991,Morphnus guianensis,Crested Eagle,English,true
22700647,Pachyramphus polychopterus,White-winged,English,false
22700647,Pachyramphus polychopterus,White-winged Becard,English,true
22699531,Phylloscartes superciliaris,Rufous-browed Tyrannulet,English,true
22699194,Capsiempis flaveola,Yellow Tyrannulet,English,true
22699075,Phyllomyias zeledoni,Zeledon's Tyrannulet,English,false
22699075,Phyllomyias zeledoni,White-fronted Tyrannulet,English,true
22700411,Myiarchus panamensis,Panamanian Flycatcher,English,false
22700411,Myiarchus panamensis,Panama Flycatcher,English,true
22699200,Sublegatus arenarum,Northern Scrub Flycatcher,English,false
22699200,Sublegatus arenarum,Northern Scrub-Flycatcher,English,false
22699200,Sublegatus arenarum,Northern Scrub-flycatcher,English,true
22735122,Vireo gilvus,Eastern Warbling-Vireo,English,false
22735122,Vireo gilvus,Warbling Vireo,English,true
22705254,Vireo altiloquus,Black-whiskered Vireo,English,true
22705191,Vireo pallens,Mangrove Vireo,English,true
22705188,Vireo griseus,White-eyed Vireo,English,true
22712077,Tachycineta thalassina,Violet-green Swallow,English,true
22696944,Egretta caerulea,Aigrette bleue,French,false
22696944,Egretta caerulea,Little Blue Heron,English,true
22697264,Tigrisoma fasciatum,Fasciated Tiger Heron,English,false
22697264,Tigrisoma fasciatum,Fasciated Tiger-Heron,English,false
22697264,Tigrisoma fasciatum,Fasciated Tiger-heron,English,true
22686342,Amazona auropalliata,Yellow-naped Parrot,English,false
22686342,Amazona auropalliata,Loro de nuca amarilla,Spanish; Castilian,false
22686342,Amazona auropalliata,Yellow-naped Amazon,English,true
119194112,Amazilia alfaroana,Guanacaste Hummingbird,English,true
119243975,Bolitoglossa aurae,Aura’s Golden Salamander,English,true
22693399,Calidris fuscicollis,Bécasseau de Bonaparte,French,false
22693399,Calidris fuscicollis,White-rumped Sandpiper,English,true
3897,Caretta caretta,Caguama,Spanish; Castilian,false
3897,Caretta caretta,Careba Amarela,Portuguese,false
3897,Caretta caretta,Tartaruga Cabeçuda,Portuguese,false
3897,Caretta caretta,Tartaruga Comum,Portuguese,false
3897,Caretta caretta,Tartaruga Vermelha,Portuguese,false
3897,Caretta caretta,Tortue caouanne,French,false
3897,Caretta caretta,Tortuga Boba,Spanish; Castilian,false
3897,Caretta caretta,Tortuga Cabezona,Spanish; Castilian,false
3897,Caretta caretta,Tortuga Careta,Spanish; Castilian,false
3897,Caretta caretta,Tortuga Comun,Spanish; Castilian,false
3897,Caretta caretta,سلحفاة بحرية ضخمة الرأس,Arabic,false
3897,Caretta caretta,Loggerhead Turtle,English,true
103792619,Cacicus microrhynchus,Scarlet-rumped Cacique,English,true
103810895,Cyanoloxia cyanoides,Blue-black Grosbeak,English,true
22722988,Dacnis venusta,Scarlet-thighed Dacnis,English,true
103811314,Habia carmioli,Carmiol's Tanager,English,true
22732035,Molothrus aeneus,Bronzed Cowbird,English,true
103812680,Saltator grandis,Northern Grey Saltator,English,true
103798425,Setophaga coronata,Myrtle Warbler,English,true
103817300,Sporophila corvina,Black Seedeater,English,true
22729107,Sporophila funerea,Thick-billed Seed-Finch,English,false
22729107,Sporophila funerea,Thick-billed Seed-finch,English,true
22731776,Sporophila morelleti,White-collared Seedeater,English,true
103817331,Sporophila ophthalmica,Black-breasted Seedeater,English,true
22721657,Setophaga petechia,Golden Warbler,English,false
22721657,Setophaga petechia,Yellow Warbler,English,false
22721657,Setophaga petechia,American Yellow Warbler,English,true
15953,Panthera onca,Onca,Portuguese,false
15953,Panthera onca,Otorongo,Spanish; Castilian,false
15953,Panthera onca,Tigre,Spanish; Castilian,false
15953,Panthera onca,Tigre Americano,Spanish; Castilian,false
15953,Panthera onca,Tigre mariposo,Spanish; Castilian,false
15953,Panthera onca,Tigre Real,Spanish; Castilian,false
15953,Panthera onca,Yaguar,Spanish; Castilian,false
15953,Panthera onca,Yaguareté,Spanish; Castilian,false
15953,Panthera onca,Jaguar,English,true
198402,Rhadinella godmani,Godman's Graceful Brown Snake,English,true
9274,Glossophaga leachii,Gray Long-tongued Bat,English,false
9274,Glossophaga leachii,Gray's Long-tongued Bat,English,false
22693404,Calidris bairdii,Bécasseau de Baird,French,false
22693404,Calidris bairdii,Baird's Sandpiper,English,true
22682788,Trogon melanocephalus,Black-headed Trogon,English,true
22687106,Colibri delphinae,Brown Violetear,English,false
22687106,Colibri delphinae,Brown Violet-ear,English,true
22687275,Discosura conversii,Green Thorntail,English,true
22688108,Heliothryx barroti,Purple-crowned Fairy,English,true
22688138,Heliomaster longirostris,Long-billed Starthroat,English,true
22689133,Ciccaba nigrolineata,Black-and-white Owl,English,true
22689177,Lophostrix cristata,Crested Owl,English,true
22689180,Pulsatrix perspicillata,Spectacled Owl,English,true
22689240,Glaucidium minutissimum,Brazilian Pygmy-Owl,English,false
22689240,Glaucidium minutissimum,East Brazilian Pygmy Owl,English,false
22689240,Glaucidium minutissimum,Least Pygmy-Owl,English,false
22689240,Glaucidium minutissimum,Least Pygmy-owl,English,true
22693239,Tringa solitaria,Chevalier solitaire,French,false
22693239,Tringa solitaria,Solitary Sandpiper,English,true
22697250,Cochlearius cochlearius,Boat-billed Heron,English,true
22697259,Tigrisoma mexicanum,Bare-throated Tiger Heron,English,false
22697259,Tigrisoma mexicanum,Bare-throated Tiger-Heron,English,false
22697259,Tigrisoma mexicanum,Bare-throated Tiger-heron,English,true
22698796,Mionectes oleagineus,Ochre-bellied Flycatcher,English,true
22698813,Leptopogon amaurocephalus,Sepia-capped Flycatcher,English,true
22699227,Tyrannulus elatus,Yellow-crowned Tyrannulet,English,true
22699629,Platyrinchus cancrominus,Stub-tailed Spadebill,English,true
22699801,Contopus lugubris,Dark Pewee,English,true
22700596,Legatus leucophaius,Piratic Flycatcher,English,true
22701251,Taraba major,Great Antshrike,English,true
22701275,Thamnophilus doliatus,Barred Antshrike,English,true
22701384,Dysithamnus puncticeps,Spot-crowned Antvireo,English,true
22701469,Epinecrophylla fulviventris,Checker-throated Antwren,English,true
22700655,Pachyramphus albogriseus,Black-and-white Becard,English,true
22700689,Tityra semifasciata,Masked Tityra,English,true
22701216,Piprites griseiceps,Gray-headed Piprites,English,false
22701216,Piprites griseiceps,Grey-headed Piprites,English,true
22705124,Cyclarhis gujanensis,Rufous-browed Peppershrike,English,true
22705134,Vireolanius pulchellus,Green Shrike-Vireo,English,false
22705134,Vireolanius pulchellus,Green Shrike-vireo,English,true
22705185,Vireo carmioli,Yellow-winged Vireo,English,true
22705248,Vireo flavoviridis,Yellow-green Vireo,English,true
22705273,Vireo leucophrys,Brown-capped Vireo,English,true
22705321,Pachysylvia decurtata,Lesser Greenlet,English,true
55309,Duellmanohyla lythrodes,Savage's Brook Frog,English,true
55912,Ptychohyla legleri,Legler's Stream Frog,English,true
59148,Bolitoglossa compacta,Cerro Pando Salamander,English,true
22678443,Chamaepetes unicolor,Black Guan,English,true
131358269,Myiodynastes hemichrysus,Golden-bellied Flycatcher,English,true
22721737,Setophaga striata,Blackpoll Warbler,English,true
22723957,Passerina ciris,Painted Bunting,English,true
22686017,Touit costaricensis,Cotorrita Costarricense,Spanish; Castilian,false
22686017,Touit costaricensis,Red-fronted Parrotlet,English,true
22736393,Antrostomus vociferus,Eastern Whip-poor-will,English,true
22686709,Chaetura pelagica,Chimney Swift,English,true
22719837,Lonchura malacca,Black-headed Munia,English,false
22719837,Lonchura malacca,Tricolored Munia,English,false
22719837,Lonchura malacca,Tricoloured Munia,English,true
22721673,Setophaga caerulescens,Black-throated Blue Warbler,English,true
22723012,Cyanerpes cyaneus,Red-legged Honeycreeper,English,true
22724345,Molothrus bonariensis,Shiny Cowbird,English,true
22686440,Cypseloides niger,Black Swift,English,false
22686440,Cypseloides niger,Black Swift,English,true
22679780,Dendrocygna autumnalis,Black-bellied Whistling Duck,English,false
22679780,Dendrocygna autumnalis,Black-bellied Whistling-Duck,English,false
22679780,Dendrocygna autumnalis,Black-bellied Whistling-duck,English,true
22680061,Cairina moschata,Muscovy Duck,English,true
22685745,Eupsittula pertinax,Brown-throated Parakeet,English,true
22686222,Amazona albifrons,White-fronted Parrot,English,false
22686222,Amazona albifrons,White-fronted Amazon,English,true
22686346,Amazona ochrocephala,Yellow-crowned Parrot,English,false
22686346,Amazona ochrocephala,Yellow-crowned Amazon,English,true
22687125,Anthracothorax prevostii,Green-breasted Mango,English,true
22696450,Falco femoralis,Aplomado Falcon,English,true
22697627,Cathartes aura,Turkey Vulture,English,true
22708631,Catharus aurantiirostris,Orange-billed Nightingale-Thrush,English,false
22708631,Catharus aurantiirostris,Orange-billed Nightingale-thrush,English,true
22708635,Catharus fuscater,Slaty-backed Nightingale-Thrush,English,false
22708635,Catharus fuscater,Slaty-backed Nightingale-thrush,English,true
22708643,Catharus frantzii,Ruddy-capped Nightingale-Thrush,English,false
22708643,Catharus frantzii,Ruddy-capped Nightingale-thrush,English,true
22708647,Catharus mexicanus,Black-headed Nightingale-Thrush,English,false
22708647,Catharus mexicanus,Black-headed Nightingale-thrush,English,true
22708655,Catharus fuscescens,Veery,English,true
22711313,Campylorhynchus zonatus,Band-backed Wren,English,true
22711441,Cantorchilus thoracicus,Stripe-breasted Wren,English,true
22711521,Henicorhina leucosticta,White-breasted Wood Wren,English,false
22711521,Henicorhina leucosticta,White-breasted Wood-Wren,English,false
22711521,Henicorhina leucosticta,White-breasted Wood-wren,English,true
22711554,Cyphorhinus phaeocephalus,Song Wren,English,true
22721144,Ammodramus savannarum,Grasshopper Sparrow,English,true
22721392,Arremonops rufivirgatus,Olive Sparrow,English,true
22721830,Geothlypis tolmiei,MacGillivray's Warbler,English,true
22722028,Basileuterus tristriatus,Three-striped Warbler,English,true
22722057,Icteria virens,Yellow-breasted Chat,English,true
22722343,Eucometis penicillata,Gray-headed Tanager,English,false
22722343,Eucometis penicillata,Grey-headed Tanager,English,true
22722374,Heterospingus rubrifrons,Sulphur-rumped Tanager,English,true
22722394,Chrysocorypha delatrii,Tawny-crested Tanager,English,true
22723006,Cyanerpes lucidus,Shining Honeycreeper,English,true
22723370,Emberizoides herbicola,Wedge-tailed Grass Finch,English,false
22723370,Emberizoides herbicola,Wedge-tailed Grass-Finch,English,false
22723370,Emberizoides herbicola,Wedge-tailed Grass-finch,English,true
22724126,Icterus galbula,Baltimore Oriole,English,true
22724191,Agelaius phoeniceus,Red-winged Blackbird,English,true
22728292,Amazona autumnalis,Red-lored Amazon,English,true
45093141,Colinus cristatus,Crested Bobwhite,English,true
61752071,Bubo virginianus,Great Horned Owl,English,true
103881682,Catharus ustulatus,Russet-backed Thrush,English,true
103881981,Catharus swainsoni,Swainson's Thrush,English,true
22678305,Ortalis vetula,Plain Chachalaca,English,true
22694629,Sterna paradisaea,Sterne arctique,French,false
22694629,Sterna paradisaea,Arctic Tern,English,true
22697203,Nyctanassa violacea,Yellow-crowned Night Heron,English,false
22697203,Nyctanassa violacea,Yellow-crowned Night-Heron,English,false
22697203,Nyctanassa violacea,Yellow-crowned Night-heron,English,true
22700605,Pitangus sulphuratus,Great Kiskadee,English,true
22708894,Turdus plebejus,American Mountain Thrush,English,false
22708894,Turdus plebejus,Mountain Robin,English,false
22708894,Turdus plebejus,Mountain Thrush,English,true
22708914,Turdus grayi,Clay-colored Robin,English,false
22708914,Turdus grayi,Clay-coloured Thrush,English,false
22708914,Turdus grayi,Clay-colored Thrush,English,true
22711395,Pheugopedius atrogularis,Black-throated Wren,English,true
22711401,Pheugopedius fasciatoventris,Black-bellied Wren,English,true
22711422,Pheugopedius maculipectus,Spot-breasted Wren,English,true
22711455,Thryophilus rufalbus,Rufous-and-white Wren,English,true
22711578,Ramphocaenus melanurus,Long-billed Gnatwren,English,true
22711597,Polioptila albiloris,White-lored Gnatcatcher,English,true
22720410,Spinus psaltria,Lesser Goldfinch,English,true
22721162,Spizella passerina,Chipping Sparrow,English,true
22721610,Vermivora cyanoptera,Blue-winged Warbler,English,true
22721618,Vermivora chrysoptera,Golden-winged Warbler,English,true
22721639,Setophaga americana,Northern Parula,English,true
22721686,Setophaga occidentalis,Hermit Warbler,English,true
22721689,Setophaga virens,Black-throated Green Warbler,English,true
22721731,Setophaga palmarum,Palm Warbler,English,true
22721734,Setophaga castanea,Bay-breasted Warbler,English,true
22721779,Seiurus aurocapilla,Ovenbird,English,true
22722313,Rhodinocichla rosea,Rosy Thrush-Tanager,English,false
22722313,Rhodinocichla rosea,Rosy Thrush-tanager,English,true
22722391,Islerothraupis luctuosa,White-shouldered Tanager,English,true
22722400,Tachyphonus rufus,White-lined Tanager,English,true
22722494,Ramphocelus sanguinolentus,Crimson-collared Tanager,English,true
22722513,Ramphocelus passerinii,Passerini's Tanager,English,false
22722513,Ramphocelus passerinii,Scarlet-rumped Tanager,English,true
22722527,Tangara episcopus,Blue-gray Tanager,English,false
22722527,Tangara episcopus,Blue-grey Tanager,English,true
22722546,Tangara palmarum,Palm Tanager,English,true
22722845,Tangara florida,Emerald Tanager,English,true
22722851,Tangara icterocephala,Silver-throated Tanager,English,true
22722869,Tangara guttata,Speckled Tanager,English,true
22722878,Tangara gyrola,Bay-headed Tanager,English,true
22722881,Tangara lavinia,Rufous-winged Tanager,English,true
22723122,Spodiornis rusticus,Slaty Finch,English,true
22723396,Volatinia jacarina,Blue-black Grassquit,English,true
22723406,Sporophila schistacea,Slate-coloured Seedeater,English,false
22723406,Sporophila schistacea,Slate-colored Seedeater,English,true
22723603,Tiaris olivaceus,Yellow-faced Grassquit,English,true
22723813,Pheucticus ludovicianus,Rose-breasted Grosbeak,English,true
22723939,Passerina caerulea,Blue Grosbeak,English,true
22723951,Passerina cyanea,Indigo Bunting,English,true
22724308,Quiscalus mexicanus,Great-tailed Grackle,English,true
22724793,Setophaga dominica,Yellow-throated Warbler,English,true
22735428,Sicalis luteola,Grassland Yellow-Finch,English,false
22735428,Sicalis luteola,Grassland Yellow-finch,English,true
22693363,Calidris canutus,Knot,English,false
22693363,Calidris canutus,Lesser Knot,English,false
22693363,Calidris canutus,Bécasseau maubèche,French,false
22693363,Calidris canutus,Red Knot,English,true
132341128,Hydrobates castro,Band-rumped Storm-Petrel,English,false
132341128,Hydrobates castro,Pétrel de Castro,French,false
132341128,Hydrobates castro,Band-rumped Storm-petrel,English,true
132438298,Hydrobates leucorhous,Leach's Storm Petrel,English,false
132438298,Hydrobates leucorhous,Leach's Storm-Petrel,English,false
132438298,Hydrobates leucorhous,Paíño boreal,Spanish; Castilian,false
132438298,Hydrobates leucorhous,Pétrel cul-blanc,French,false
132438298,Hydrobates leucorhous,Leach's Storm-petrel,English,true
22680398,Aythya marila,Scaup,English,false
22680398,Aythya marila,Greater Scaup,English,true
22693494,Phalaropus fulicarius,Grey Phalarope,English,false
22693494,Phalaropus fulicarius,Grey (Red) Phalarope,English,false
22693494,Phalaropus fulicarius,Phalarope à bec large,French,false
22693494,Phalaropus fulicarius,Red Phalarope,English,true
22694218,Catharacta maccormicki,Labbe de McCormick,French,false
22694218,Catharacta maccormicki,South Polar Skua,English,true
22694240,Stercorarius pomarinus,Pomarine Skua,English,false
22694240,Stercorarius pomarinus,Labbe pomarin,French,false
22694240,Stercorarius pomarinus,Pomarine Jaeger,English,true
22694245,Stercorarius parasiticus,Arctic Jaeger,English,false
22694245,Stercorarius parasiticus,Arctic Skua,English,false
22694245,Stercorarius parasiticus,Labbe parasite,French,false
22694245,Stercorarius parasiticus,Arctic Jaeger,English,true
22694251,Stercorarius longicaudus,Long-tailed Skua,English,false
22694251,Stercorarius longicaudus,Labbe à longue queue,French,false
22694251,Stercorarius longicaudus,Long-tailed Jaeger,English,true
22694292,Larus modestus,Gray Gull,English,false
22694292,Larus modestus,Grey Gull,English,true
22694317,Larus delawarensis,Goéland à bec cerclé,French,false
22694317,Larus delawarensis,Ring-billed Gull,English,true
22694432,Larus philadelphia,Mouette de Bonaparte,French,false
22694432,Larus philadelphia,Bonaparte's Gull,English,true
22694455,Larus atricilla,Goéland atricille,French,false
22694455,Larus atricilla,Laughing Gull,English,true
22694462,Larus pipixcan,Mouette de Franklin,French,false
22694462,Larus pipixcan,Franklin's Gull,English,true
22694493,Creagrus furcatus,Swallow-tailed Gull,English,true
22694542,Thalasseus maximus,Sterne royale,French,false
22694542,Thalasseus maximus,Royal Tern,English,true
22694646,Sterna forsteri,Forster's Tern,English,true
22694673,Sternula antillarum,Least Tern,English,true
22694821,Gygis alba,Angel Tern,English,false
22694821,Gygis alba,Common White-Tern,English,false
22694821,Gygis alba,Fairy Tern,English,false
22694821,Gygis alba,White Tem,English,false
22694821,Gygis alba,White Tern,English,false
22694821,Gygis alba,Gygis blanche,French,false
22694821,Gygis alba,Common White Tern,English,true
22696610,Podiceps nigricollis,Eared Grebe,English,false
22696610,Podiceps nigricollis,Grèbe à cou noir,French,false
22696610,Podiceps nigricollis,Black-necked Grebe,English,true
22696683,Sula nebouxii,Blue-footed Booby,English,true
22696694,Sula sula,Fou à pieds rouges,French,false
22696694,Sula sula,Red-footed Booby,English,true
22696698,Sula leucogaster,Fou brun,French,false
22696698,Sula leucogaster,Brown Booby,English,true
22697925,Pseudobulweria rostrata,Petrel de Tahití,Spanish; Castilian,false
22697925,Pseudobulweria rostrata,Tahiti Petrel,English,true
22698020,Pterodroma phaeopygia,Dark-rumped Petrel,English,false
22698020,Pterodroma phaeopygia,Galápagos Petrel,English,false
22698020,Pterodroma phaeopygia,Petrel de Galápagos,Spanish; Castilian,false
22698020,Pterodroma phaeopygia,Galapagos Petrel,English,true
22698027,Pterodroma neglecta,Kermadec Petrel,English,true
22698030,Pterodroma externa,Juan Fernández Petrel,English,false
22698030,Pterodroma externa,Fardela blanca de Juan Fernández,Spanish; Castilian,false
22698030,Pterodroma externa,Fardela de Juan Fernández ,Spanish; Castilian,false
22698030,Pterodroma externa,Fardela de Más Afuera,Spanish; Castilian,false
22698030,Pterodroma externa,Petrel cuello blanco,Spanish; Castilian,false
22698030,Pterodroma externa,Petrel de las Juan Fernádez,Spanish; Castilian,false
22698030,Pterodroma externa,Juan Fernandez Petrel,English,true
22698092,Pterodroma hasitata,Pájaro de las tempestades,Spanish; Castilian,false
22698092,Pterodroma hasitata,Pampero de La Bruja,Spanish; Castilian,false
22698092,Pterodroma hasitata,Black-capped Petrel,English,true
22698150,Procellaria parkinsoni,Black (Parkinson's) Petrel,English,false
22698150,Procellaria parkinsoni,Black Petrel,English,false
22698150,Procellaria parkinsoni,Black Petrel,English,true
22698175,Ardenna pacifica,Puffin du Pacifique,French,false
22698175,Ardenna pacifica,Wedge-tailed Shearwater,English,true
22698182,Ardenna bulleri,Pardela Dorsigrís,Spanish; Castilian,false
22698182,Ardenna bulleri,Buller's Shearwater,English,true
22698195,Ardenna creatopus,Pink-footed Shearwater,English,true
22698216,Ardenna tenuirostris,Short-tailed Shearwater,English,true
22698226,Puffinus puffinus,Puffin des Anglais,French,false
22698226,Puffinus puffinus,Manx Shearwater,English,true
22698436,Oceanites oceanicus,Wilson's Storm Petrel,English,false
22698436,Oceanites oceanicus,Wilson's Storm-Petrel,English,false
22698436,Oceanites oceanicus,Océanite de Wilson,French,false
22698436,Oceanites oceanicus,Wilson's Storm-petrel,English,true
22698453,Pelagodroma marina,White-faced Storm Petrel,English,false
22698453,Pelagodroma marina,White-faced Storm-Petrel,English,false
22698453,Pelagodroma marina,Océanite frégate,French,false
22698453,Pelagodroma marina,White-faced Storm-petrel,English,true
22698485,Hydrobates microsoma,Least Storm Petrel,English,false
22698485,Hydrobates microsoma,Least Storm-Petrel,English,false
22698485,Hydrobates microsoma,Least Storm-petrel,English,true
22698496,Hydrobates tethys,Wedge-rumped Storm Petrel,English,false
22698496,Hydrobates tethys,Wedge-rumped Storm-Petrel,English,false
22698496,Hydrobates tethys,Wedge-rumped Storm-petrel,English,true
22732244,Calonectris borealis,Cory's Shearwater,English,true
22733979,Puffinus subalaris,Galapagos Shearwater,English,true
22733989,Pelecanus occidentalis,Brown Pelican,English,true
22736173,Sula dactylatra,أطيش مبرقع,Arabic,false
22736173,Sula dactylatra,Masked Booby,English,true
45959182,Puffinus lherminieri,Audubon's Shearwater,English,true
22696773,Nannopterum brasilianus,Neotropical Cormorant,English,true
22723926,Cyanocompsa parellina,Blue Bunting,English,true
22723807,Pheucticus tibialis,Black-thighed Grosbeak,English,true
22723828,Caryothraustes poliogaster,Black-faced Grosbeak,English,true
22724096,Icterus mesomelas,Yellow-tailed Oriole,English,true
22724111,Icterus pustulatus,Streak-backed Oriole,English,true
22724317,Quiscalus nicaraguensis,Nicaraguan Grackle,English,true
22724302,Dives dives,Melodious Blackbird,English,true
22723994,Psarocolius wagleri,Chestnut-headed Oropendola,English,true
22724065,Amblycercus holosericeus,Yellow-billed Cacique,English,true
22722416,Habia fuscicauda,Red-throated Ant Tanager,English,false
22722416,Habia fuscicauda,Red-throated Ant-Tanager,English,false
22722416,Habia fuscicauda,Red-throated Ant-tanager,English,true
22722182,Chlorospingus pileatus,Sooty-capped Bush Tanager,English,false
22722182,Chlorospingus pileatus,Sooty-capped Bush-Tanager,English,false
22722182,Chlorospingus pileatus,Sooty-capped Bush-tanager,English,true
22721094,Junco vulcani,Volcano Junco,English,true
22721224,Peucaea ruficauda,Stripe-headed Sparrow,English,true
22721294,Aimophila rufescens,Rusty Sparrow,English,true
22724923,Arremon costaricensis,Costa Rican Brush-finch,English,true
22721566,Arremon crassirostris,Sooty-faced Finch,English,true
22721367,Arremon aurantiirostris,Orange-billed Sparrow,English,true
22721557,Pezopetes capitalis,Large-footed Finch,English,true
22721560,Pselliophorus tibialis,Yellow-thighed Finch,English,true
22722317,Mitrospingus cassinii,Dusky-faced Tanager,English,true
22721934,Myioborus torquatus,Collared Redstart,English,false
22721934,Myioborus torquatus,Collared Whitestart,English,true
22722022,Basileuterus melanogenys,Black-cheeked Warbler,English,true
22722041,Myiothlypis fulvicauda,Buff-rumped Warbler,English,true
22721860,Geothlypis poliocephala,Gray-crowned Yellowthroat,English,false
22721860,Geothlypis poliocephala,Grey-crowned Yellowthroat,English,true
22721651,Oreothlypis gutturalis,Flame-throated Warbler,English,true
22722790,Chlorophonia callophrys,Golden-browed Chlorophonia,English,true
22722763,Euphonia anneae,Tawny-capped Euphonia,English,true
22722750,Euphonia gouldi,Olive-backed Euphonia,English,true
22722744,Euphonia imitans,Spot-crowned Euphonia,English,true
22722703,Euphonia luteicapilla,Yellow-crowned Euphonia,English,true
22722700,Euphonia affinis,Scrub Euphonia,English,true
22712252,Hirundo rustica,European Swallow,English,false
22712252,Hirundo rustica,Swallow,English,false
22712252,Hirundo rustica,Hirondelle de cheminée,French,false
22712252,Hirundo rustica," الخطاف, الخطاف الرقيعي, الرقيعي, السنونو",Arabic,false
22712252,Hirundo rustica,Barn Swallow,English,true
22712162,Stelgidopteryx ruficollis,Southern Rough-winged Swallow,English,true
22712122,Pygochelidon cyanoleuca,Blue-and-white Swallow,English,true
22733821,Tachycineta albilinea,Mangrove Swallow,English,true
22712092,Progne tapera,Brown-chested Martin,English,true
22712110,Progne chalybea,Gray-breasted Martin,English,false
22712110,Progne chalybea,Grey-breasted Martin,English,true
22705723,Cyanocorax affinis,Black-chested Jay,English,true
22705742,Cyanocorax morio,Brown Jay,English,true
22705760,Cyanocorax formosus,White-throated Magpie-Jay,English,false
22705760,Cyanocorax formosus,White-throated Magpie-jay,English,true
22705663,Cyanolyca cucullata,Azure-hooded Jay,English,true
22705678,Cyanolyca argentigula,Silvery-throated Jay,English,true
155115462,Vireo olivaceus,Red-eyed Vireo,English,true
22700904,Carpodectes nitidus,Snowy Cotinga,English,true
22700859,Lipaugus unirufus,Rufous Piha,English,true
22700871,Cotinga amabilis,Lovely Cotinga,English,true
22700925,Querula purpurata,Purple-throated Fruitcrow,English,true
22702978,Sclerurus guatemalensis,Scaly-throated Leaftosser,English,true
22703026,Dendrocincla homochroa,Ruddy Woodcreeper,English,true
22702308,Synallaxis brachyura,Slaty Spinetail,English,true
22702301,Synallaxis albescens,Pale-breasted Spinetail,English,true
22702408,Cranioleuca erythrops,Red-faced Spinetail,English,true
22702719,Margarornis rubiginosus,Ruddy Treerunner,English,true
22702707,Premnoplex brunnescens,Spotted Barbtail,English,true
22702890,Thripadectes rufobrunneus,Streak-breasted Treehunter,English,true
22736330,Clibanornis rubiginosus,Ruddy Foliage-gleaner,English,true
22702771,Syndactyla subalaris,Lineated Foliage-gleaner,English,true
22702786,Anabacerthia variegaticeps,Scaly-throated Foliage-gleaner,English,true
22703152,Lepidocolaptes souleyetii,Streak-headed Woodcreeper,English,true
22703191,Campylorhamphus pusillus,Brown-billed Scythebill,English,true
22703136,Xiphorhynchus flavigaster,Ivory-billed Woodcreeper,English,false
22703136,Xiphorhynchus flavigaster,Ivory-billed Woodcreeper,English,true
22729055,Xiphorhynchus susurrans,Cocoa Woodcreeper,English,true
22703010,Dendrocincla fuliginosa,Plain-brown Woodcreeper,English,true
22703020,Dendrocincla anabatina,Tawny-winged Woodcreeper,English,true
22703209,Formicarius rufipectus,Rufous-breasted Antthrush,English,true
22703206,Formicarius nigricapillus,Black-headed Antthrush,English,true
22724004,Psarocolius montezuma,Montezuma Oropendola,English,true
22723982,Psarocolius decumanus,Crested Oropendola,English,true
22724105,Icterus pectoralis,Spot-breasted Oriole,English,true
22731543,Icterus prosthemelas,Black-cowled Oriole,English,true
22724358,Molothrus oryzivorus,Giant Cowbird,English,true
22729346,Leistes militaris,Pampas Meadowlark,English,false
22729346,Leistes militaris,Red-breasted Meadowlark,English,false
22729346,Leistes militaris,Red-breasted Blackbird,English,true
22722409,Habia rubica,Red-crowned Ant Tanager,English,false
22722409,Habia rubica,Red-crowned Ant-Tanager,English,false
22722409,Habia rubica,Red-crowned Ant-tanager,English,true
22722476,Piranga leucoptera,White-winged Tanager,English,true
22722444,Piranga bidentata,Flame-coloured Tanager,English,false
22722444,Piranga bidentata,Flame-colored Tanager,English,true
103811627,Piranga hepatica,Hepatic Tanager,English,true
22722203,Chlorospingus canigularis,Ashy-throated Bush Tanager,English,false
22722203,Chlorospingus canigularis,Ashy-throated Bush-Tanager,English,false
22722203,Chlorospingus canigularis,Ashy-throated Bush-tanager,English,true
22722162,Chlorospingus flavopectus,Common Bush Tanager,English,false
22722162,Chlorospingus flavopectus,Common Bush-Tanager,English,false
22722162,Chlorospingus flavopectus,Common Bush-tanager,English,true
22721079,Zonotrichia capensis,Rufous-collared Sparrow,English,true
22721264,Peucaea botterii,Botteri's Sparrow,English,true
22734026,Atlapetes albinucha,White-naped Brush Finch,English,false
22734026,Atlapetes albinucha,White-naped Brush-Finch,English,false
22734026,Atlapetes albinucha,White-naped Brush-finch,English,true
103776706,Melozone leucotis,White-eared Ground-sparrow,English,true
22721898,Myioborus miniatus,Slate-throated Redstart,English,false
22721898,Myioborus miniatus,Slate-throated Whitestart,English,true
22722016,Basileuterus rufifrons,Rufous-capped Warbler,English,true
103801509,Basileuterus culicivorus,Stripe-crowned Warbler,English,true
103795596,Geothlypis chiriquensis,Chiriqui Yellowthroat,English,true
103797492,Geothlypis bairdi,Baird's Yellowthroat,English,true
22722734,Euphonia elegantissima,Blue-rumped Euphonia,English,false
22722734,Euphonia elegantissima,Elegant Euphonia,English,true
22690235,Patagioenas speciosa,Scaled Pigeon,English,true
22722727,Euphonia hirundinacea,Yellow-throated Euphonia,English,true
22690334,Patagioenas nigrirostris,Short-billed Pigeon,English,true
22690296,Patagioenas flavirostris,Red-billed Pigeon,English,true
22711029,Mimus gilvus,Tropical Mockingbird,English,true
22690774,Columbina passerina,Common Ground Dove,English,false
22690774,Columbina passerina,Common Ground-Dove,English,false
