internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
22701009,Pseudopipra pipra,"Pipra pipra (Linnaeus, 1758)",Pipra,pipra,"(Linnaeus, 1758)",,
22701012,Lepidothrix coronata,Pipra coronata,Pipra coronata,,"Sibley and Monroe (1990, 1993)",,
22701012,Lepidothrix coronata,Pipra coronata,Pipra coronata,,BirdLife International (2004),,
22701012,Lepidothrix coronata,Pipra coronota coronota AOU checklist (1998 + supplements),Pipra coronota,coronota,AOU checklist (1998 + supplements),,
22701650,Euchrepomis callinota,"Terenura callinota (Sclater, 1855)",Terenura,callinota,"(Sclater, 1855)",,
22701669,Cercomacroides tyrannina,"Cercomacra tyrannina (Sclater, 1855)",Cercomacra,tyrannina,"(Sclater, 1855)",,
22711427,Pheugopedius rutilus,"Thryothorus rutilus Vieillot, 1819",Thryothorus,rutilus,"Vieillot, 1819",,
22711435,Cantorchilus semibadius,"Thryothorus semibadius Salvin, 1870",Thryothorus,semibadius,"Salvin, 1870",,
22711438,Cantorchilus nigricapillus,"Thryothorus nigricapillus Sclater, 1860",Thryothorus,nigricapillus,"Sclater, 1860",,
22711447,Thryophilus pleurostictus,"Thryothorus pleurostictus Sclater, 1860",Thryothorus,pleurostictus,"Sclater, 1860",,
22711512,Thryorchilus browni,Troglodytes browni browni Stotz et al. (1996),Troglodytes browni,browni,Stotz et al. (1996),,
22712427,Petrochelidon pyrrhonota,Hirundo pyrrhonota,Hirundo pyrrhonota,,AERC TAC (2003),,
22712427,Petrochelidon pyrrhonota,"Hirundo pyrrhonota pyrrhonota Sibley and Monroe (1990, 1993)",Hirundo pyrrhonota,pyrrhonota,"Sibley and Monroe (1990, 1993)",,
22721064,Melospiza lincolnii,Zonotrichia lincolnii lincolnii Stotz et al. (1996),Zonotrichia lincolnii,lincolnii,Stotz et al. (1996),,
22721621,Leiothlypis peregrina,"Vermivora peregrina (Wilson, 1811)",Vermivora,peregrina,"(Wilson, 1811)",,
22721624,Leiothlypis celata,"Vermivora celata (Say, 1823)",Vermivora,celata,"(Say, 1823)",,
22721627,Leiothlypis ruficapilla,"Vermivora ruficapilla (Wilson, 1811)",Vermivora,ruficapilla,"(Wilson, 1811)",,
22721664,Setophaga pensylvanica,"Dendroica pensylvanica (Linnaeus, 1766)",Dendroica,pensylvanica,"(Linnaeus, 1766)",,
22721667,Setophaga magnolia,"Dendroica magnolia (Wilson, 1811)",Dendroica,magnolia,"(Wilson, 1811)",,
22721670,Setophaga tigrina,"Dendroica tigrina (Gmelin, 1789)",Dendroica,tigrina,"(Gmelin, 1789)",,
22721683,Setophaga townsendi,"Dendroica townsendi (Townsend, 1837)",Dendroica,townsendi,"(Townsend, 1837)",,
22721695,Setophaga fusca,"Dendroica fusca (Müller, 1776)",Dendroica,fusca,"(Müller, 1776)",,
22721719,Setophaga pinus,"Dendroica pinus (Linnaeus, 1766)",Dendroica,pinus,"(Linnaeus, 1766)",,
22721725,Setophaga discolor,"Dendroica discolor (Vieillot, 1809)",Dendroica,discolor,"(Vieillot, 1809)",,
22721768,Helmitheros vermivorum,Helmitheros vermivorus,Helmitheros vermivorus,,Stotz et al. (1996),,
22721768,Helmitheros vermivorum,Helmitheros vermivorus,Helmitheros vermivorus,,"Sibley and Monroe (1990, 1993)",,
22721768,Helmitheros vermivorum,Helmitheros vermivorus,Helmitheros vermivorus,,BirdLife International (2004),,
22721793,Parkesia noveboracensis,Seiurus motacilla,Seiurus motacilla,,"BirdLife International (2004, 2008)",,
22721793,Parkesia noveboracensis,Seiurus motacilla,Seiurus motacilla,,Cramp and Simmons (1977-1994),,
22721793,Parkesia noveboracensis,Seiurus motacilla,Seiurus motacilla,,AERC TAC (2003),,
22721793,Parkesia noveboracensis,Seiurus motacilla,Seiurus motacilla,,Stotz et al. (1996),,
22721793,Parkesia noveboracensis,Seiurus motacilla,Seiurus motacilla,,"Sibley and Monroe (1990, 1993)",,
22721803,Parkesia motacilla,Seiurus motacilla,Seiurus motacilla,,AERC TAC (2003),,
22721803,Parkesia motacilla,Seiurus motacilla,Seiurus motacilla,,Stotz et al. (1996),,
22721803,Parkesia motacilla,Seiurus motacilla,Seiurus motacilla,,"Sibley and Monroe (1990, 1993)",,
22721803,Parkesia motacilla,Seiurus motacilla,Seiurus motacilla,,"BirdLife International (2004, 2008)",,
22721812,Geothlypis formosa,Geothlypis formosus formosus Stotz et al. (1996),Geothlypis formosus,formosus,Stotz et al. (1996),,
22721812,Geothlypis formosa,"Oporornis formosus (Wilson, 1811)",Oporornis,formosus,"(Wilson, 1811)",,
22721818,Oporornis agilis,Geothlypis agilis agilis Stotz et al. (1996),Geothlypis agilis,agilis,Stotz et al. (1996),,
22721824,Geothlypis philadelphia,Geothlypis philadelphia philadelphia Stotz et al. (1996),Geothlypis philadelphia,philadelphia,Stotz et al. (1996),,
22721824,Geothlypis philadelphia,"Oporornis philadelphia (Wilson, 1810)",Oporornis,philadelphia,"(Wilson, 1810)",,
22721876,Setophaga citrina,"Wilsonia citrina (Boddaert, 1783)",Wilsonia,citrina,"(Boddaert, 1783)",,
22721879,Cardellina pusilla,"Wilsonia pusilla (Wilson, 1811)",Wilsonia,pusilla,"(Wilson, 1811)",,
22721882,Cardellina canadensis,"Wilsonia canadensis (Linnaeus, 1766)",Wilsonia,canadensis,"(Linnaeus, 1766)",,
22722281,Chrysothlypis chrysomelas,Chrysothlypis chrysomelaena,Chrysothlypis chrysomelaena,,AOU checklist (1998 + supplements),,
22723128,Acanthidops bairdi,Acanthidops bairdi bairdi Stotz et al. (1996),Acanthidops bairdi,bairdi,Stotz et al. (1996),,
22723128,Acanthidops bairdi,Acanthidops bairdii,Acanthidops bairdii,,"BirdLife International (2004, 2008)",,
105963139,Sporophila nigricollis,"Sporophila melanops (Pelzeln, 1870)",Sporophila,melanops,"(Pelzeln, 1870)",,
22723522,Sporophila nuttingi,"Oryzoborus nuttingi Ridgway, 1884",Oryzoborus,nuttingi,"Ridgway, 1884",,
22723846,Saltator grossus,"Pitylus grossus grossus Sibley and Monroe (1990, 1993)",Pitylus grossus,grossus,"Sibley and Monroe (1990, 1993)",,
22723846,Saltator grossus,Pitylus grossus grossus Stotz et al. (1996),Pitylus grossus,grossus,Stotz et al. (1996),,
22724857,Sipia laemosticta,"Myrmeciza laemosticta Salvin, 1865",Myrmeciza,laemosticta,"Salvin, 1865 <i>pro parte</i>",,
22724857,Sipia laemosticta,"Myrmeciza laemosticta Salvin, 1865",Myrmeciza,laemosticta,"Salvin, 1865",,
22726696,Thalurania colombica,"Thalurania fannyi (DeLattre &amp; Bourcier, 1846)",Thalurania,fannyi,"(DeLattre &amp; Bourcier, 1846)",,
22727999,Ramphastos ambiguus,"Ramphastos swainsonii Gould, 1833",Ramphastos,swainsonii,"Gould, 1833",,
22728182,Butorides striata,"Butorides virescens (Linnaeus, 1758)",Butorides,virescens,"(Linnaeus, 1758)",,
22729036,Lampornis calolaemus,Lampornis calolaema,Lampornis calolaema,,BirdLife International (2004),,
22729036,Lampornis calolaemus,Lampornis calolaema,Lampornis calolaema,,Stotz et al. (1996),,
22729123,Icterus bullockiorum,"Icterus bullockii (Swainson, 1827)",Icterus,bullockii,"(Swainson, 1827)",,
61686959,Trogon violaceus,"Trogon caligatus Gould, 1838",Trogon,caligatus,"Gould, 1838",,
61686959,Trogon violaceus,"Trogon ramonianus Deville & Des Murs, 1849",Trogon,ramonianus,"Deville & Des Murs, 1849",,
61692251,Trogon collaris,"Trogon aurantiiventris Gould, 1856",Trogon,aurantiiventris,"Gould, 1856",,
62144610,Neomorphus geoffroyi,"Neomorphus squamiger Todd, 1925",Neomorphus,squamiger,"Todd, 1925",,
62169677,Fulica americana,"Fulica caribaea Ridgway, 1884",Fulica,caribaea,"Ridgway, 1884",,
22692282,Micropygia schomburgkii,Micropygia schomburgki schomburgki Collar and Andrew (1988),Micropygia schomburgki,schomburgki,Collar and Andrew (1988),,
55824,Trachycephalus typhonius,"Hyla macrotis Andersson, 1945",Hyla,macrotis,"Andersson, 1945",,
55824,Trachycephalus typhonius,"Hyla adenoderma B. Lutz, 1968",Hyla,adenoderma,"B. Lutz, 1968",,
55824,Trachycephalus typhonius,"Argenteohyla altamazonica Henle, 1981",Argenteohyla,altamazonica,"Henle, 1981",,
55824,Trachycephalus typhonius,"Rana venulosa Laurenti, 1768",Rana,venulosa,"Laurenti, 1768",,
55824,Trachycephalus typhonius,"Hyla zonata Spix, 1824",Hyla,zonata,"Spix, 1824",,
55824,Trachycephalus typhonius,"Phrynohyas latifasciata Duellman, 1956",Phrynohyas,latifasciata,"Duellman, 1956",,
55824,Trachycephalus typhonius,"Hyla tibiatrix Laurenti, 1768",Hyla,tibiatrix,"Laurenti, 1768",,
55824,Trachycephalus typhonius,"Phrynohyas corasterias Shannon and Humphrey, 1957",Phrynohyas,corasterias,"Shannon and Humphrey, 1957",,
55824,Trachycephalus typhonius,"Phrynohyas ingens Duellman, 1956",Phrynohyas,ingens,"Duellman, 1956",,
55824,Trachycephalus typhonius,"Trachycephalus venulosus (Laurenti, 1768)",Trachycephalus,venulosus,"(Laurenti, 1768)",,
11509,Leopardus pardalis,"Felis pardalis Linnaeus, 1758",Felis,pardalis,"Linnaeus, 1758",,
18868,Puma concolor,"Felis concolor Linnaeus, 1771",Felis,concolor,"Linnaeus, 1771",,
19501,Rhinoclemmys annulata,"Geoclemmys annulata Gray, 1860",Geoclemmys,annulata,"Gray, 1860",,
19501,Rhinoclemmys annulata,"Chelopus gabbii Cope, 1876",Chelopus,gabbii,"Cope, 1876",,
19503,Rhinoclemmys funerea,"Chelopus funereus Cope, 1876",Chelopus,funereus,"Cope, 1876",,
22699787,Contopus cooperi,Contopus borealis ssp. borealis — Stotz <i>et al</i>. (1996),Contopus,borealis,,subspecies,— Stotz <i>et al</i>. (1996)
22699787,Contopus cooperi,"Contopus borealis ssp. borealis — Sibley and Monroe (1990, 1993)",Contopus,borealis,,subspecies,"— Sibley and Monroe (1990, 1993)"
22693447,Calidris subruficollis,"Tryngites subruficollis (Vieillot, 1819)",Tryngites,subruficollis,"(Vieillot, 1819)",,
103676541,Corapipo leucorrhoa,"Corapipo altera Hellmayr, 1906",Corapipo,altera,"Hellmayr, 1906",,
105209514,Craugastor stejnegerianus,"Eleutherodactylus stejnegerianus (Cope, 1893)",Eleutherodactylus,stejnegerianus,"(Cope, 1893)",,
105209514,Craugastor stejnegerianus,"Microbatrachylus stejnegerianus (Cope, 1893)",Microbatrachylus,stejnegerianus,"(Cope, 1893)",,
105209514,Craugastor stejnegerianus,"Hylodes stejnegerianus Cope, 1893",Hylodes,stejnegerianus,"Cope, 1893",,
198518,Tantilla schistosa,"Homalocranion schistosum Bocourt, 1883",Homalocranion,schistosum,"Bocourt, 1883",,
199753,Marisora unimarginata,"Mabuya unimarginata Cope, 1862",Mabuya,unimarginata,"Cope, 1862",,
197469,Clelia scytalina,"Scolecophis scytalinus Cope, 1867",Scolecophis,scytalinus,"Cope, 1867",,
15585,Handleyomys alfaroi,"Oryzomys alfaroi (J.A. Allen, 1891)",Oryzomys,alfaroi,"(J.A. Allen, 1891)",,
15612,Handleyomys rostratus,"Oryzomys rostratus Merriam, 1901",Oryzomys,rostratus,"Merriam, 1901",,
18709,Pteronotus personatus,"Pteronotus personatus Dobson, 1878 ssp. psilotis",Pteronotus,personatus,"Dobson, 1878",subspecies,
21984,Lophostoma brasiliense,"Tonatia brasiliense (Peters, 1866)",Tonatia,brasiliense,"(Peters, 1866)",,
197429,Holcosus festivus,"Ameiva festiva (Lichtenstein, 1856)",Ameiva,festiva,"(Lichtenstein, 1856)",,
197429,Holcosus festivus,"Cnemidophorus festivus Lichtenstein, 1856",Cnemidophorus,festivus,"Lichtenstein, 1856",,
198925,Masticophis mentovarius,"Coluber mentovarius (Duméril, Bibron & Duméril, 1854)",Coluber,mentovarius,"(Duméril, Bibron & Duméril, 1854)",,
198925,Masticophis mentovarius,"Coryphodon mentovarius Duméril, Bibron & Duméril, 1854",Coryphodon,mentovarius,"Duméril, Bibron & Duméril, 1854",,
203058,Loxopholis southi,"Leposoma southi Ruthven &amp; Gaige, 1924",Leposoma,southi,"Ruthven &amp; Gaige, 1924",,
203060,Ptychoglossus plicatus,"Alopoglossus plicatus Taylor, 1949",Alopoglossus,plicatus,"Taylor, 1949",,
203181,Holcosus leptophrys,"Ameiva leptophrys (Cope, 1893)",Ameiva,leptophrys,"(Cope, 1893)",,
203181,Holcosus leptophrys,"Amiva leptophrys Cope, 1893",Amiva,leptophrys,"Cope, 1893",,
203281,Chironius grandisquamis,"Spilotes grandisquamis Peters, 1869",Spilotes,grandisquamis,"Peters, 1869",,
203290,Dendrophidion percarinatum,"Drymobius percarinatus Cope, 1893",Drymobius,percarinatus,"Cope, 1893",,
47804700,Heteromys desmarestianus,"Heteromys goldmani Merriam, 1902",Heteromys,goldmani,"Merriam, 1902",,
176738,Hydrophis platurus,"Pelamis platura (Linnaeus, 1766)",Pelamis,platura,"(Linnaeus, 1766)",,
176738,Hydrophis platurus,"Pelamis platurus (Linnaeus, 1766) [orth. error]",Pelamis,platurus,"(Linnaeus, 1766) [orth. error]",,
176738,Hydrophis platurus,"Anguis platura Linnaeus, 1766",Anguis,platura,"Linnaeus, 1766",,
22699194,Capsiempis flaveola,Phylloscartes flaveolus ssp. flaveolus — Stotz <i>et al</i>. (1996),Phylloscartes,flaveolus,,subspecies,— Stotz <i>et al</i>. (1996)
22696944,Egretta caerulea,Florida caerulea ssp. caerulea — Stotz <i>et al</i>. (1996),Florida,caerulea,,subspecies,— Stotz <i>et al</i>. (1996)
119194112,Amazilia alfaroana,"Amazilia cyanifrons (Bourcier, 1843) [<i>pro parte</i>]",Amazilia,cyanifrons,"(Bourcier, 1843) [<i>pro parte</i>]",,
22693399,Calidris fuscicollis,Calidris fusicollis,Calidris fusicollis,,Turbott (1990),,
3897,Caretta caretta,"Testudo caretta Linnaeus, 1758",Testudo,caretta,"Linnaeus, 1758",,
103798425,Setophaga coronata,"Dendroica coronata (Linneaus, 1766)",Dendroica,coronata,"(Linneaus, 1766)",,
22729107,Sporophila funerea,"Oryzoborus funereus Sclater, 1859",Oryzoborus,funereus,"Sclater, 1859",,
22721657,Setophaga petechia,"Dendroica petechia (Linnaeus, 1766)",Dendroica,petechia,"(Linnaeus, 1766)",,
15953,Panthera onca,"Felis onca Linnaeus, 1758",Felis,onca,"Linnaeus, 1758",,
198402,Rhadinella godmani,"Rhadinaea godmani (Günther, 1865)",Rhadinaea,godmani,"(Günther, 1865)",,
198402,Rhadinella godmani,"Dromicus godmani Günther, 1865",Dromicus,godmani,"Günther, 1865",,
22687275,Discosura conversii,Popelairia conversii,Popelairia conversii,,"Sibley and Monroe (1990, 1993)",,
22687275,Discosura conversii,Popelairia conversii,Popelairia conversii,,Stotz et al. (1996),,
22687275,Discosura conversii,Popelairia conversii conversii BirdLife International (2004),Popelairia conversii,conversii,BirdLife International (2004),,
22689133,Ciccaba nigrolineata,Ciccaba nigrolineata Stotz et al. (1996),Ciccaba,nigrolineata,Stotz et al. (1996),,
22689133,Ciccaba nigrolineata,Ciccaba nigrolineata SACC (2005),Ciccaba,nigrolineata,SACC (2005),,
22689133,Ciccaba nigrolineata,Ciccaba nigrolineata AOU checklist (1998 + supplements),Ciccaba,nigrolineata,AOU checklist (1998 + supplements),,
22689133,Ciccaba nigrolineata,Ciccaba nigrolineata BirdLife International (2004),Ciccaba,nigrolineata,BirdLife International (2004),,
22689133,Ciccaba nigrolineata,"Strix nigrolineata Sclater, 1859",Strix,nigrolineata,"Sclater, 1859",,
22697250,Cochlearius cochlearius,Cochlearius cochlearia cochlearius BirdLife International (2004),Cochlearius cochlearia,cochlearius,BirdLife International (2004),,
22697250,Cochlearius cochlearius,"Cochlearius cochlearia cochlearius Sibley and Monroe (1990, 1993)",Cochlearius cochlearia,cochlearius,"Sibley and Monroe (1990, 1993)",,
22705321,Pachysylvia decurtata,"Hylophilus decurtatus (Bonaparte, 1838)",Hylophilus,decurtatus,"(Bonaparte, 1838)",,
56641,Craugastor gulosus,"Hylodes gulosus (Cope, 1875)",Hylodes,gulosus,"(Cope, 1875)",,
56641,Craugastor gulosus,"Eleutherodactylus gulosus (Cope, 1875)",Eleutherodactylus,gulosus,"(Cope, 1875)",,
56641,Craugastor gulosus,"Lithodytes gulosus Cope, 1875",Lithodytes,gulosus,"Cope, 1875",,
55309,Duellmanohyla lythrodes,"Hyla  lythrodes  Savage, 1968",Hyla ,lythrodes ,"Savage, 1968",,
55912,Ptychohyla legleri,"Hyla  legleri  Taylor, 1958",Hyla ,legleri ,"Taylor, 1958",,
131358269,Myiodynastes hemichrysus,"Myiodynastes hemichrysus (Cabanis, 1862)",Myiodynastes,hemichrysus,"(Cabanis, 1862)",,
22721737,Setophaga striata,"Dendroica striata (Forster, 1772)",Dendroica,striata,"(Forster, 1772)",,
22736393,Antrostomus vociferus,"Caprimulgus vociferus Wilson, 1812",Caprimulgus,vociferus,"Wilson, 1812",,
22721673,Setophaga caerulescens,"Dendroica caerulescens (Gmelin, 1789)",Dendroica,caerulescens,"(Gmelin, 1789)",,
22686440,Cypseloides niger,Nephoecetes niger niger Stotz et al. (1996),Nephoecetes niger,niger,Stotz et al. (1996),,
22685745,Eupsittula pertinax,"Aratinga pertinax (Linnaeus, 1758)",Aratinga,pertinax,"(Linnaeus, 1758)",,
22711441,Cantorchilus thoracicus,"Thryothorus thoracicus Salvin, 1864",Thryothorus,thoracicus,"Salvin, 1864",,
22721830,Geothlypis tolmiei,Geothlypis tolmiei tolmiei Stotz et al. (1996),Geothlypis tolmiei,tolmiei,Stotz et al. (1996),,
22721830,Geothlypis tolmiei,"Oporornis tolmiei (Townsend, 1839)",Oporornis,tolmiei,"(Townsend, 1839)",,
22722394,Chrysocorypha delatrii,"Tachyphonus delatrii Lafresnaye, 1847",Tachyphonus,delatrii,"Lafresnaye, 1847",,
22697203,Nyctanassa violacea,Nycticorax violaceus violaceus Stotz et al. (1996),Nycticorax violaceus,violaceus,Stotz et al. (1996),,
22711395,Pheugopedius atrogularis,"Thryothorus atrogularis Salvin, 1864",Thryothorus,atrogularis,"Salvin, 1864",,
22711401,Pheugopedius fasciatoventris,"Thryothorus fasciatoventris Lafresnaye, 1845",Thryothorus,fasciatoventris,"Lafresnaye, 1845",,
22711422,Pheugopedius maculipectus,"Thryothorus maculipectus Lafresnaye, 1845",Thryothorus,maculipectus,"Lafresnaye, 1845",,
22711455,Thryophilus rufalbus,"Thryothorus rufalbus Lafresnaye, 1845",Thryothorus,rufalbus,"Lafresnaye, 1845",,
22720410,Spinus psaltria,"Carduelis psaltria (Say, 1823)",Carduelis,psaltria,"(Say, 1823)",,
22721610,Vermivora cyanoptera,Vermivora pinus,Vermivora pinus,,Stotz et al. (1996),,
22721610,Vermivora cyanoptera,Vermivora pinus,Vermivora pinus,,"Sibley and Monroe (1990, 1993)",,
22721610,Vermivora cyanoptera,Vermivora pinus,Vermivora pinus,,"BirdLife International (2004, 2008)",,
22721639,Setophaga americana,"Parula americana (Linnaeus, 1758)",Parula,americana,"(Linnaeus, 1758)",,
22721686,Setophaga occidentalis,"Dendroica occidentalis (Townsend, 1837)",Dendroica,occidentalis,"(Townsend, 1837)",,
22721689,Setophaga virens,"Dendroica virens (Gmelin, 1789)",Dendroica,virens,"(Gmelin, 1789)",,
22721731,Setophaga palmarum,"Dendroica palmarum (Gmelin, 1789)",Dendroica,palmarum,"(Gmelin, 1789)",,
22721734,Setophaga castanea,"Dendroica castanea (Wilson, 1810)",Dendroica,castanea,"(Wilson, 1810)",,
22721779,Seiurus aurocapilla,Seiurus aurocapillus aurocapillus Stotz et al. (1996),Seiurus aurocapillus,aurocapillus,Stotz et al. (1996),,
22721779,Seiurus aurocapilla,"Seiurus aurocapillus aurocapillus Sibley and Monroe (1990, 1993)",Seiurus aurocapillus,aurocapillus,"Sibley and Monroe (1990, 1993)",,
22721779,Seiurus aurocapilla,Seiurus aurocapillus aurocapillus Cramp and Simmons (1977-1994),Seiurus aurocapillus,aurocapillus,Cramp and Simmons (1977-1994),,
22722391,Islerothraupis luctuosa,"Tachyphonus luctuosus d'Orbigny & Lafresnaye, 1837",Tachyphonus,luctuosus,"d'Orbigny & Lafresnaye, 1837",,
22722527,Tangara episcopus,"Thraupis episcopus (Linnaeus, 1766)",Thraupis,episcopus,"(Linnaeus, 1766)",,
22722546,Tangara palmarum,"Thraupis palmarum (Wied, 1821)",Thraupis,palmarum,"(Wied, 1821)",,
22723122,Spodiornis rusticus,"Haplospiza rustica (Tschudi, 1844)",Haplospiza,rustica,"(Tschudi, 1844)",,
22723603,Tiaris olivaceus,Tiaris olivacea,Tiaris olivacea,,Stotz et al. (1996),,
22723603,Tiaris olivaceus,Tiaris olivacea,Tiaris olivacea,,"Sibley and Monroe (1990, 1993)",,
22723603,Tiaris olivaceus,Tiaris olivacea,Tiaris olivacea,,BirdLife International (2004),,
22723939,Passerina caerulea,Guiraca caerulea caerulea Cramp and Simmons (1977-1994),Guiraca caerulea,caerulea,Cramp and Simmons (1977-1994),,
22723939,Passerina caerulea,"Guiraca caerulea caerulea Sibley and Monroe (1990, 1993)",Guiraca caerulea,caerulea,"Sibley and Monroe (1990, 1993)",,
22724793,Setophaga dominica,"Dendroica dominica (Linnaeus, 1766)",Dendroica,dominica,"(Linnaeus, 1766) <i>pro parte</i>",,
22724793,Setophaga dominica,"Dendroica dominica (Linnaeus, 1766)",Dendroica,dominica,"(Linnaeus, 1766)",,
132341128,Hydrobates castro,"Oceanodroma castro (Harcourt, 1851)",Oceanodroma,castro,"(Harcourt, 1851)",,
132438298,Hydrobates leucorhous,"Hydrobates leucorhoa ssp. leucorhoa (Vieillot, 1818) — Christidis and Boles (2008)",Hydrobates,leucorhoa,,subspecies,"(Vieillot, 1818) — Christidis and Boles (2008)"
132438298,Hydrobates leucorhous,"Oceanodroma leucorhoa (Vieillot, 1818)",Oceanodroma,leucorhoa,"(Vieillot, 1818)",,
22693494,Phalaropus fulicarius,"Phalaropus fulicaria fulicaria Sibley and Monroe (1990, 1993)",Phalaropus fulicaria,fulicaria,"Sibley and Monroe (1990, 1993)",,
22693494,Phalaropus fulicarius,Phalaropus fulicaria fulicaria Stotz et al. (1996),Phalaropus fulicaria,fulicaria,Stotz et al. (1996),,
22693494,Phalaropus fulicarius,Phalaropus fulicaria fulicaria Christidis and Boles (1994),Phalaropus fulicaria,fulicaria,Christidis and Boles (1994),,
22694218,Catharacta maccormicki,Stercorarius maccormicki maccormicki Christidis and Boles (2008),Stercorarius maccormicki,maccormicki,Christidis and Boles (2008),,
22694218,Catharacta maccormicki,Stercorarius maccormicki maccormicki AOU checklist (1998 + supplements),Stercorarius maccormicki,maccormicki,AOU checklist (1998 + supplements),,
22694218,Catharacta maccormicki,"Stercorarius maccormicki (Saunders, 1893)",Stercorarius,maccormicki,"(Saunders, 1893)",,
22694455,Larus atricilla,Leucophaeus atricilla atricilla Christidis and Boles (2008),Leucophaeus atricilla,atricilla,Christidis and Boles (2008),,
22694462,Larus pipixcan,Leucophaeus pipixcan pipixcan Christidis and Boles (2008),Leucophaeus pipixcan,pipixcan,Christidis and Boles (2008),,
22694542,Thalasseus maximus,Thalasseus maximus Stotz et al. (1996),Thalasseus,maximus,Stotz et al. (1996),,
22694542,Thalasseus maximus,Thalasseus maximus AOU checklist (1998 + supplements),Thalasseus,maximus,AOU checklist (1998 + supplements),,
22694542,Thalasseus maximus,"Sterna maxima Boddaert, 1783",Sterna,maxima,"Boddaert, 1783",,
22694673,Sternula antillarum,Sternula antillarum AOU checklist (1998 + supplements),Sternula,antillarum,AOU checklist (1998 + supplements),,
22694673,Sternula antillarum,"Sterna antillarum (Lesson, 1847)",Sterna,antillarum,"(Lesson, 1847)",,
22697925,Pseudobulweria rostrata,Pterodroma rostrata rostrata Stotz et al. (1996),Pterodroma rostrata,rostrata,Stotz et al. (1996),,
22697925,Pseudobulweria rostrata,"Pterodroma rostrata rostrata Sibley and Monroe (1990, 1993)",Pterodroma rostrata,rostrata,"Sibley and Monroe (1990, 1993)",,
22698175,Ardenna pacifica,"Puffinus pacificus (Gmelin, 1789)",Puffinus,pacificus,"(Gmelin, 1789)",,
22698175,Ardenna pacifica,Ardenna pacifica ssp. pacifica — Christidis and Boles (2008),Ardenna,pacifica,,subspecies,— Christidis and Boles (2008)
22698182,Ardenna bulleri,"Ardenna bulleri ssp. bulleri (Salvin, 1888) — Christidis and Boles (2008)",Ardenna,bulleri,,subspecies,"(Salvin, 1888) — Christidis and Boles (2008)"
22698182,Ardenna bulleri,"Puffinus bulleri Salvin, 1888",Puffinus,bulleri,"Salvin, 1888",,
22698195,Ardenna creatopus,"Ardenna creatopus ssp. creatopus (Coues, 1864) — Christidis and Boles (2008)",Ardenna,creatopus,,subspecies,"(Coues, 1864) — Christidis and Boles (2008)"
22698195,Ardenna creatopus,"Puffinus creatopus Coues, 1864",Puffinus,creatopus,"Coues, 1864",,
22698216,Ardenna tenuirostris,Ardenna tenuirostris ssp. tenuirostris — Christidis and Boles (2008),Ardenna,tenuirostris,,subspecies,— Christidis and Boles (2008)
22698216,Ardenna tenuirostris,"Puffinus tenuirostris (Temminck, 1835)",Puffinus,tenuirostris,"(Temminck, 1835)",,
22698485,Hydrobates microsoma,Oceanodroma microsoma AOU checklist (1998 + supplements),Oceanodroma,microsoma,AOU checklist (1998 + supplements),,
22698485,Hydrobates microsoma,"Oceanodroma microsoma Sibley and Monroe (1990, 1993)",Oceanodroma,microsoma,"Sibley and Monroe (1990, 1993)",,
22698485,Hydrobates microsoma,Oceanodroma microsoma SACC (2005),Oceanodroma,microsoma,SACC (2005),,
22698485,Hydrobates microsoma,Oceanodroma microsoma BirdLife International (2004),Oceanodroma,microsoma,BirdLife International (2004),,
22698485,Hydrobates microsoma,"Halocyptena microsoma Coues, 1864",Halocyptena,microsoma,"Coues, 1864",,
22698496,Hydrobates tethys,"Oceanodroma tethys (Bonaparte, 1852)",Oceanodroma,tethys,"(Bonaparte, 1852)",,
22696773,Nannopterum brasilianus,"Phalacrocorax brasilianus (Gmelin, 1789)",Phalacrocorax,brasilianus,"(Gmelin, 1789)",,
22723926,Cyanocompsa parellina,Passerina parellina parellina Stotz et al. (1996),Passerina parellina,parellina,Stotz et al. (1996),,
22724065,Amblycercus holosericeus,Cacicus holosericeus holosericeus Stotz et al. (1996),Cacicus holosericeus,holosericeus,Stotz et al. (1996),,
22721224,Peucaea ruficauda,Aimophila ruficauda,Aimophila ruficauda,,"Sibley and Monroe (1990, 1993)",,
22721224,Peucaea ruficauda,Aimophila ruficauda,Aimophila ruficauda,,Stotz et al. (1996),,
22721224,Peucaea ruficauda,Aimophila ruficauda,Aimophila ruficauda,,"BirdLife International (2004, 2008)",,
22721566,Arremon crassirostris,Lysurus crassirostris,Lysurus crassirostris,,BirdLife International (2004),,
22722041,Myiothlypis fulvicauda,"Basileuterus fulvicauda fulvicauda Sibley and Monroe (1990, 1993)",Basileuterus fulvicauda,fulvicauda,"Sibley and Monroe (1990, 1993)",,
22722041,Myiothlypis fulvicauda,"Phaeothlypis fulvicauda (Spix, 1825)",Phaeothlypis,fulvicauda,"(Spix, 1825)",,
22721651,Oreothlypis gutturalis,Vermivora gutturalis gutturalis Stotz et al. (1996),Vermivora gutturalis,gutturalis,Stotz et al. (1996),,
22721651,Oreothlypis gutturalis,"Parula gutturalis (Cabanis, 1861)",Parula,gutturalis,"(Cabanis, 1861)",,
203547,Erythrolamprus epinephelus,"Liophis epinephelus Cope, 1862",Liophis,epinephelus,"Cope, 1862",,
